contract_id,account_id,start_date,end_date,annual_commit_dollars,included_monthly_compute_credits
CTR-00774,ACC-00774,2026-01-01,2026-12-31,139639.43,11690
CTR-00775,ACC-00775,2026-01-01,2026-12-31,64252.02,4400
CTR-00776,ACC-00776,2026-01-01,2026-12-31,50720.93,4500
CTR-00777,ACC-00777,2026-01-01,2026-12-31,152406.48,12180
CTR-00778,ACC-00778,2026-01-01,2026-12-31,715376.45,57880
CTR-00779,ACC-00779,2026-01-01,2026-12-31,44665.62,3550
CTR-00780,ACC-00780,2026-01-01,2026-12-31,27284.58,1830
CTR-00781,ACC-00781,2026-01-01,2026-12-31,24596.5,1920
CTR-00782,ACC-00782,2026-01-01,2026-12-31,111770.95,8590
CTR-00783,ACC-00783,2026-01-01,2026-12-31,29842.82,2430
CTR-00784,ACC-00784,2026-01-01,2026-12-31,249785.03,21320
CTR-00785,ACC-00785,2026-01-01,2026-12-31,17028.6,1250
CTR-00786,ACC-00786,2026-01-01,2026-12-31,239790.15,23080
CTR-00787,ACC-00787,2026-01-01,2026-12-31,84771.29,7740
CTR-00788,ACC-00788,2026-01-01,2026-12-31,520146.35,42340
CTR-00789,ACC-00789,2026-01-01,2026-12-31,68343.44,4920
CTR-00790,ACC-00790,2026-01-01,2026-12-31,49938.96,4540
CTR-00791,ACC-00791,2026-01-01,2026-12-31,96702.57,9340
CTR-00792,ACC-00792,2026-01-01,2026-12-31,71229.03,6470
CTR-00793,ACC-00793,2026-01-01,2026-12-31,519225.96,49070
CTR-00794,ACC-00794,2026-01-01,2026-04-15,158310.14,11650
CTR-00795,ACC-00795,2026-01-01,2026-12-31,79218.04,6530
CTR-00796,ACC-00796,2026-01-01,2026-12-31,81243.92,7760
CTR-00797,ACC-00797,2026-01-01,2026-12-31,56696.71,5640
CTR-00798,ACC-00798,2026-01-01,2026-12-31,70272.66,4830
CTR-00799,ACC-00799,2026-01-01,2026-12-31,90713.48,8950
CTR-00800,ACC-00800,2026-01-01,2026-12-31,22090.04,2020
CTR-00801,ACC-00801,2026-01-01,2026-12-31,28460.44,1980
CTR-00802,ACC-00802,2026-01-01,2026-12-31,123042.47,9880
CTR-00803,ACC-00803,2026-01-01,2026-06-28,82421.85,5970
CTR-00804,ACC-00804,2026-01-01,2026-12-31,64293.36,5270
CTR-00805,ACC-00805,2026-01-01,2026-05-15,74080.21,5390
CTR-00806,ACC-00806,2026-01-01,2026-12-31,498150.2,42400
CTR-00807,ACC-00807,2026-01-01,2026-12-31,93274.98,6340
CTR-00808,ACC-00808,2026-01-01,2026-06-30,50119.64,3840
CTR-00809,ACC-00809,2026-01-01,2026-12-31,42412.0,3610
CTR-00810,ACC-00810,2026-01-01,2026-12-31,83875.74,6880
CTR-00811,ACC-00811,2026-01-01,2026-04-15,36869.47,2640
CTR-00812,ACC-00812,2026-01-01,2026-12-31,97321.67,7460
CTR-00813,ACC-00813,2026-01-01,2026-12-31,22207.64,1950
CTR-00814,ACC-00814,2026-01-01,2026-12-31,150303.06,13200
CTR-00815,ACC-00815,2026-01-01,2026-12-31,101805.38,7200
CTR-00816,ACC-00816,2026-01-01,2026-12-31,87484.84,7770
CTR-00817,ACC-00817,2026-01-01,2026-12-31,145493.06,11090
CTR-00818,ACC-00818,2026-01-01,2026-12-31,234645.73,17040
CTR-00819,ACC-00819,2026-01-01,2026-12-31,148755.46,14410
CTR-00820,ACC-00820,2026-01-01,2026-12-31,20158.64,1770
CTR-00821,ACC-00821,2026-01-01,2026-12-31,268487.68,24740
CTR-00822,ACC-00822,2026-01-01,2026-12-31,29860.63,2480
CTR-00823,ACC-00823,2026-01-01,2026-12-31,880906.46,76310
CTR-00824,ACC-00824,2026-01-01,2026-12-31,47222.56,3710
CTR-00825,ACC-00825,2026-01-01,2026-12-31,74478.35,6150
CTR-00826,ACC-00826,2026-01-01,2026-12-31,105067.82,8530
CTR-00827,ACC-00827,2026-01-01,2026-12-31,417642.5,37390
CTR-00828,ACC-00828,2026-01-01,2026-12-31,44001.51,4360
CTR-00829,ACC-00829,2026-01-01,2026-12-31,83344.4,7820
CTR-00830,ACC-00830,2026-01-01,2026-12-31,43098.0,3400
CTR-00831,ACC-00831,2026-01-01,2026-12-31,726422.23,48850
CTR-00832,ACC-00832,2026-01-01,2026-12-31,47664.28,3580
CTR-00833,ACC-00833,2026-01-01,2026-12-31,27318.99,2350
CTR-00834,ACC-00834,2026-01-01,2026-12-31,38320.36,2740
CTR-00835,ACC-00835,2026-01-01,2026-12-31,28390.81,2320
CTR-00836,ACC-00836,2026-01-01,2026-12-31,36934.03,3310
CTR-00837,ACC-00837,2026-01-01,2026-12-31,152901.51,12010
CTR-00838,ACC-00838,2026-01-01,2026-12-31,37624.88,2570
CTR-00839,ACC-00839,2026-01-01,2026-12-31,461698.54,36330
CTR-00840,ACC-00840,2026-01-01,2026-12-31,103292.76,9070
CTR-00841,ACC-00841,2026-01-01,2026-12-31,83231.84,8190
CTR-00842,ACC-00842,2026-01-01,2026-12-31,40100.72,2730
CTR-00843,ACC-00843,2026-01-01,2026-12-31,119397.9,9120
CTR-00844,ACC-00844,2026-01-01,2026-12-31,665315.24,46050
CTR-00845,ACC-00845,2026-01-01,2026-12-31,48876.57,3570
CTR-00846,ACC-00846,2026-01-01,2026-12-31,658219.47,60650
CTR-00847,ACC-00847,2026-01-01,2026-12-31,79650.76,6890
CTR-00848,ACC-00848,2026-01-01,2026-12-31,438914.18,31700
CTR-00849,ACC-00849,2026-01-01,2026-12-31,68374.69,5290
CTR-00850,ACC-00850,2026-01-01,2026-12-31,163487.42,12620
CTR-00851,ACC-00851,2026-01-01,2026-12-31,44702.13,4230
CTR-00852,ACC-00852,2026-01-01,2026-12-31,71361.09,6660
CTR-00853,ACC-00853,2026-01-01,2026-06-30,252599.48,22710
CTR-00854,ACC-00854,2026-01-01,2026-12-31,47151.59,3710
CTR-00855,ACC-00855,2026-01-01,2026-12-31,260072.05,21970
CTR-00856,ACC-00856,2026-01-01,2026-12-31,120021.52,9400
CTR-00857,ACC-00857,2026-01-01,2026-12-31,49329.29,3520
CTR-00858,ACC-00858,2026-01-01,2026-12-31,339017.14,25780
CTR-00859,ACC-00859,2026-01-01,2026-12-31,113855.5,10540
CTR-00860,ACC-00860,2026-01-01,2026-12-31,144464.36,11610
CTR-00861,ACC-00861,2026-01-01,2026-12-31,848589.8,61180
CTR-00862,ACC-00862,2026-01-01,2026-12-31,113014.0,8350
CTR-00863,ACC-00863,2026-01-01,2026-12-31,577198.88,54470
CTR-00864,ACC-00864,2026-01-01,2026-12-31,24363.53,2260
CTR-00865,ACC-00865,2026-01-01,2026-12-31,43958.62,3740
CTR-00866,ACC-00866,2026-01-01,2026-12-31,698274.34,68720
CTR-00867,ACC-00867,2026-01-01,2026-12-31,61496.59,5830
CTR-00868,ACC-00868,2026-01-01,2026-12-31,69417.66,6270
CTR-00869,ACC-00869,2026-01-01,2026-12-31,112924.02,10170
CTR-00870,ACC-00870,2026-01-01,2026-12-31,82817.17,7730
CTR-00871,ACC-00871,2026-01-01,2026-12-31,28717.41,2310
CTR-00872,ACC-00872,2026-01-01,2026-12-31,95429.07,9270
CTR-00873,ACC-00873,2026-01-01,2026-12-31,112129.53,7910
CTR-00874,ACC-00874,2026-01-01,2026-12-31,108212.62,7680
CTR-00875,ACC-00875,2026-01-01,2026-12-31,155833.98,10470
CTR-00876,ACC-00876,2026-01-01,2026-12-31,131103.91,10260
CTR-00877,ACC-00877,2026-01-01,2026-12-31,100853.68,9040
CTR-00878,ACC-00878,2026-01-01,2026-12-31,69625.35,4960
CTR-00879,ACC-00879,2026-01-01,2026-12-31,22864.19,1860
CTR-00880,ACC-00880,2026-01-01,2026-12-31,98788.13,9830
CTR-00881,ACC-00881,2026-01-01,2026-12-31,84573.93,7110
CTR-00882,ACC-00882,2026-01-01,2026-12-31,88442.26,8750
CTR-00883,ACC-00883,2026-01-01,2026-05-30,29919.81,2290
CTR-00884,ACC-00884,2026-01-01,2026-12-31,34312.34,3130
CTR-00885,ACC-00885,2026-01-01,2026-12-31,152849.19,10790
CTR-00886,ACC-00886,2026-01-01,2026-12-31,71133.34,5040
CTR-00887,ACC-00887,2026-01-01,2026-12-31,117836.16,10580
CTR-00888,ACC-00888,2026-01-01,2026-12-31,74594.56,6680
CTR-00889,ACC-00889,2026-01-01,2026-12-31,74669.67,5740
CTR-00890,ACC-00890,2026-01-01,2026-12-31,141039.98,10380
CTR-00891,ACC-00891,2026-01-01,2026-12-31,50958.59,5060
CTR-00892,ACC-00892,2026-01-01,2026-12-31,78220.3,6320
CTR-00893,ACC-00893,2026-01-01,2026-12-31,52913.16,4870
CTR-00894,ACC-00894,2026-01-01,2026-12-31,53952.14,3790
CTR-00895,ACC-00895,2026-01-01,2026-12-31,58899.01,3960
CTR-00896,ACC-00896,2026-01-01,2026-12-31,85433.51,7070
CTR-00897,ACC-00897,2026-01-01,2026-07-15,52306.5,3820
CTR-00898,ACC-00898,2026-01-01,2026-12-31,176139.1,11930
CTR-00899,ACC-00899,2026-01-01,2026-12-31,39095.98,3460
CTR-00900,ACC-00900,2026-01-01,2026-04-28,64163.5,4530
CTR-00901,ACC-00901,2026-01-01,2026-12-31,53754.8,4030
CTR-00902,ACC-00902,2026-01-01,2026-12-31,293060.78,26050
CTR-00903,ACC-00903,2026-01-01,2026-12-31,201367.03,18480
CTR-00904,ACC-00904,2026-01-01,2026-12-31,83917.41,7780
CTR-00905,ACC-00905,2026-01-01,2026-12-31,848063.75,62340
CTR-00906,ACC-00906,2026-01-01,2026-12-31,150586.23,14560
CTR-00907,ACC-00907,2026-01-01,2026-12-31,370108.19,29010
CTR-00908,ACC-00908,2026-01-01,2026-12-31,25851.08,1800
CTR-00909,ACC-00909,2026-01-01,2026-12-31,88162.34,8360
CTR-00910,ACC-00910,2026-01-01,2026-12-31,136317.44,13360
CTR-00911,ACC-00911,2026-01-01,2026-12-31,77466.34,7610
CTR-00912,ACC-00912,2026-01-01,2026-12-31,154173.87,12060
CTR-00913,ACC-00913,2026-01-01,2026-12-31,50914.25,3660
CTR-00914,ACC-00914,2026-01-01,2026-12-31,196132.01,16340
CTR-00915,ACC-00915,2026-01-01,2026-12-31,365575.71,33240
CTR-00916,ACC-00916,2026-01-01,2026-12-31,56727.42,4230
CTR-00917,ACC-00917,2026-01-01,2026-12-31,53538.07,4580
CTR-00918,ACC-00918,2026-01-01,2026-12-31,314418.69,27020
CTR-00919,ACC-00919,2026-01-01,2026-12-31,202272.11,13570
CTR-00920,ACC-00920,2026-01-01,2026-12-31,220951.94,16320
CTR-00921,ACC-00921,2026-01-01,2026-12-31,50716.06,3700
CTR-00922,ACC-00922,2026-01-01,2026-12-31,54495.27,4140
CTR-00923,ACC-00923,2026-01-01,2026-12-31,60039.07,5800
CTR-00924,ACC-00924,2026-01-01,2026-12-31,28534.94,2410
CTR-00925,ACC-00925,2026-01-01,2026-12-31,38443.45,3810
CTR-00926,ACC-00926,2026-01-01,2026-12-31,36210.39,2530
CTR-00927,ACC-00927,2026-01-01,2026-12-31,42725.09,3150
CTR-00928,ACC-00928,2026-01-01,2026-12-31,577726.93,52140
CTR-00929,ACC-00929,2026-01-01,2026-12-31,71376.26,5630
CTR-00930,ACC-00930,2026-01-01,2026-12-31,86159.05,7430
CTR-00931,ACC-00931,2026-01-01,2026-12-31,216500.98,17600
CTR-00932,ACC-00932,2026-01-01,2026-12-31,36357.37,3580
CTR-00933,ACC-00933,2026-01-01,2026-12-31,145659.31,10580
CTR-00934,ACC-00934,2026-01-01,2026-12-31,62957.04,4940
CTR-00935,ACC-00935,2026-01-01,2026-12-31,496749.79,36660
CTR-00936,ACC-00936,2026-01-01,2026-12-31,70641.66,5240
CTR-00937,ACC-00937,2026-01-01,2026-12-31,117286.35,8260
CTR-00938,ACC-00938,2026-01-01,2026-12-31,33326.05,3310
CTR-00939,ACC-00939,2026-01-01,2026-12-31,95576.94,6760
CTR-00940,ACC-00940,2026-01-01,2026-12-31,82167.62,5770
CTR-00941,ACC-00941,2026-01-01,2026-12-31,103230.11,7340
CTR-00942,ACC-00942,2026-01-01,2026-12-31,89537.97,8240
CTR-00943,ACC-00943,2026-01-01,2026-12-31,407872.58,36770
CTR-00944,ACC-00944,2026-01-01,2026-12-31,46797.36,3980
CTR-00945,ACC-00945,2026-01-01,2026-12-31,50428.01,3430
CTR-00946,ACC-00946,2026-01-01,2026-12-31,47278.06,3660
CTR-00947,ACC-00947,2026-01-01,2026-12-31,49571.24,3490
CTR-00948,ACC-00948,2026-01-01,2026-12-31,46808.92,3560
CTR-00949,ACC-00949,2026-01-01,2026-12-31,168099.54,14570
CTR-00950,ACC-00950,2026-01-01,2026-12-31,197669.75,15230
CTR-00951,ACC-00951,2026-01-01,2026-12-31,49044.22,4860
CTR-00952,ACC-00952,2026-01-01,2026-12-31,40837.3,3320
CTR-00953,ACC-00953,2026-01-01,2026-12-31,101721.19,8650
CTR-00954,ACC-00954,2026-01-01,2026-12-31,438883.06,41770
CTR-00955,ACC-00955,2026-01-01,2026-05-15,49684.28,4790
CTR-00956,ACC-00956,2026-01-01,2026-12-31,113897.28,10630
CTR-00957,ACC-00957,2026-01-01,2026-12-31,84292.33,8250
CTR-00958,ACC-00958,2026-01-01,2026-12-31,488836.91,32790
CTR-00959,ACC-00959,2026-01-01,2026-12-31,25310.61,2250
CTR-00960,ACC-00960,2026-01-01,2026-12-31,216047.52,19240
CTR-00961,ACC-00961,2026-01-01,2026-12-31,257072.74,20530
CTR-00962,ACC-00962,2026-01-01,2026-04-15,47621.9,3400
CTR-00963,ACC-00963,2026-01-01,2026-07-30,55748.67,4810
CTR-00964,ACC-00964,2026-01-01,2026-12-31,89331.17,6250
CTR-00965,ACC-00965,2026-01-01,2026-05-15,92421.95,7280
CTR-00966,ACC-00966,2026-01-01,2026-12-31,115957.73,8500
CTR-00967,ACC-00967,2026-01-01,2026-12-31,298684.52,21900
CTR-00968,ACC-00968,2026-01-01,2026-12-31,798619.18,64000
CTR-00969,ACC-00969,2026-01-01,2026-12-31,64610.81,4800
CTR-00970,ACC-00970,2026-01-01,2026-12-31,41822.59,3380
CTR-00971,ACC-00971,2026-01-01,2026-07-28,27846.89,2560
CTR-00972,ACC-00972,2026-01-01,2026-12-31,43842.06,4040
CTR-00973,ACC-00973,2026-01-01,2026-12-31,71454.14,6170
CTR-00974,ACC-00974,2026-01-01,2026-12-31,256835.35,23590
CTR-00975,ACC-00975,2026-01-01,2026-12-31,50902.74,4750
CTR-00976,ACC-00976,2026-01-01,2026-12-31,85532.49,8390
CTR-00977,ACC-00977,2026-01-01,2026-12-31,72294.55,5670
CTR-00978,ACC-00978,2026-01-01,2026-12-31,168026.22,14930
CTR-00979,ACC-00979,2026-01-01,2026-12-31,428845.8,42170
CTR-00980,ACC-00980,2026-01-01,2026-12-31,891890.08,74660
CTR-00981,ACC-00981,2026-01-01,2026-12-31,50432.54,3600
CTR-00982,ACC-00982,2026-01-01,2026-12-31,51916.52,4240
CTR-00983,ACC-00983,2026-01-01,2026-12-31,151890.12,10740
CTR-00984,ACC-00984,2026-01-01,2026-12-31,117868.4,9780
CTR-00985,ACC-00985,2026-01-01,2026-05-30,266384.26,26120
CTR-00986,ACC-00986,2026-01-01,2026-12-31,110056.56,7440
CTR-00987,ACC-00987,2026-01-01,2026-12-31,729568.93,68830
CTR-00988,ACC-00988,2026-01-01,2026-12-31,56868.42,4730
CTR-00989,ACC-00989,2026-01-01,2026-12-31,110576.0,7470
CTR-00990,ACC-00990,2026-01-01,2026-12-31,158909.88,11540
CTR-00991,ACC-00991,2026-01-01,2026-12-31,129876.27,11270
CTR-00992,ACC-00992,2026-01-01,2026-12-31,104306.8,8090
CTR-00993,ACC-00993,2026-01-01,2026-12-31,154302.82,11840
CTR-00994,ACC-00994,2026-01-01,2026-12-31,165794.93,14490
CTR-00995,ACC-00995,2026-01-01,2026-04-30,192434.53,17650
CTR-00996,ACC-00996,2026-01-01,2026-12-31,115162.21,10620
CTR-00997,ACC-00997,2026-01-01,2026-12-31,65056.89,6050
CTR-00998,ACC-00998,2026-01-01,2026-05-28,81040.12,7190
CTR-00999,ACC-00999,2026-01-01,2026-12-31,170170.52,14120
CTR-01000,ACC-01000,2026-01-01,2026-12-31,41280.48,3110
CTR-01001,ACC-00558,2027-01-01,2027-12-31,51590.73,4470
CTR-01002,ACC-00914,2027-01-01,2027-12-31,218592.33,16340
CTR-01003,ACC-00929,2027-01-01,2027-12-31,73309.85,5630
CTR-01004,ACC-00029,2027-01-01,2027-12-31,50097.12,3880
CTR-01005,ACC-00049,2027-01-01,2027-12-31,65481.62,4710
CTR-01006,ACC-00702,2027-01-01,2027-12-31,40668.91,3170
CTR-01007,ACC-00191,2027-01-01,2027-12-31,75283.38,5090
CTR-01008,ACC-00627,2027-01-01,2027-12-31,37264.0,2890
CTR-01009,ACC-00730,2027-01-01,2027-12-31,56007.73,3770
CTR-01010,ACC-00511,2027-01-01,2027-12-31,49799.03,3760
CTR-01011,ACC-00617,2027-01-01,2027-12-31,58282.53,4160
CTR-01012,ACC-00719,2027-01-01,2027-12-31,183528.92,10980
CTR-01013,ACC-00745,2027-01-01,2027-12-31,60892.62,3760
CTR-01014,ACC-00060,2027-01-01,2027-12-31,49727.58,3490
CTR-01015,ACC-00056,2027-01-01,2027-12-31,103747.68,6930
CTR-01016,ACC-00287,2027-01-01,2027-12-31,40707.95,3160
CTR-01017,ACC-00944,2027-01-01,2027-12-31,50771.27,3980
CTR-01018,ACC-00488,2027-01-01,2027-12-31,18819.41,1480
CTR-01019,ACC-00269,2027-01-01,2027-12-31,144560.28,12410
CTR-01020,ACC-00809,2027-01-01,2027-12-31,44729.44,3610
CTR-01021,ACC-00704,2027-01-01,2027-12-31,133004.59,10160
CTR-01022,ACC-00223,2027-01-01,2027-12-31,96064.11,8520
CTR-01023,ACC-00502,2027-01-01,2027-12-31,46297.25,2800
CTR-01024,ACC-00638,2027-01-01,2027-12-31,131092.98,11680
CTR-01025,ACC-00795,2027-01-01,2027-12-31,84391.64,6530
CTR-01026,ACC-00180,2027-01-01,2027-12-31,132939.58,10060
CTR-01027,ACC-00800,2027-01-01,2027-12-31,24840.96,2020
CTR-01028,ACC-00941,2027-01-01,2027-12-31,104227.74,7340
CTR-01029,ACC-00913,2027-01-01,2027-12-31,52468.85,3660
CTR-01030,ACC-00766,2027-01-01,2027-12-31,36434.93,3160
CTR-01031,ACC-00774,2027-01-01,2027-12-31,156892.8,11690
CTR-01032,ACC-00259,2027-01-01,2027-12-31,359782.41,31590
CTR-01033,ACC-00840,2027-01-01,2027-12-31,107266.12,9070
CTR-01034,ACC-00092,2027-01-01,2027-12-31,102367.66,7230
CTR-01035,ACC-00640,2027-01-01,2027-12-31,172771.73,11290
CTR-01036,ACC-00424,2027-01-01,2027-12-31,16817.29,1450
CTR-01037,ACC-00817,2027-01-01,2027-12-31,149681.43,11090
CTR-01038,ACC-00618,2027-01-01,2027-12-31,92875.77,7900
CTR-01039,ACC-00574,2027-01-01,2027-12-31,51695.82,3470
CTR-01040,ACC-00462,2027-01-01,2027-12-31,84819.38,5330
CTR-01041,ACC-00523,2027-01-01,2027-12-31,250724.78,17230
CTR-01042,ACC-00100,2027-01-01,2027-12-31,53773.54,4970
CTR-01043,ACC-00044,2027-01-01,2027-12-31,31662.36,1950
CTR-01044,ACC-00074,2027-01-01,2027-12-31,190023.54,18080
CTR-01045,ACC-00214,2027-01-01,2027-12-31,31307.26,2520
CTR-01046,ACC-00603,2027-01-01,2027-12-31,111771.12,7440
CTR-01047,ACC-00568,2027-01-01,2027-12-31,107868.62,9030
CTR-01048,ACC-00043,2027-01-01,2027-12-31,20785.97,1410
CTR-01049,ACC-00556,2027-01-01,2027-12-31,50958.64,4130
CTR-01050,ACC-00622,2027-01-01,2027-12-31,59744.89,5540
CTR-01051,ACC-00163,2027-01-01,2027-12-31,98938.73,7120
CTR-01052,ACC-00699,2027-01-01,2027-12-31,244192.59,20420
CTR-01053,ACC-00564,2027-01-01,2027-12-31,66375.25,5330
CTR-01054,ACC-00582,2027-01-01,2027-12-31,38947.12,3370
CTR-01055,ACC-00670,2027-01-01,2027-12-31,23769.84,1740
CTR-01056,ACC-00572,2027-01-01,2027-12-31,23015.59,1660
CTR-01057,ACC-00940,2027-01-01,2027-12-31,89582.42,5770
CTR-01058,ACC-00389,2027-01-01,2027-12-31,232125.63,16710
CTR-01059,ACC-00398,2027-01-01,2027-12-31,119401.99,10210
CTR-01060,ACC-00378,2027-01-01,2027-12-31,43638.96,3980
CTR-01061,ACC-00956,2027-01-01,2027-12-31,120106.41,10630
CTR-01062,ACC-00139,2027-01-01,2027-12-31,30114.27,2430
CTR-01063,ACC-00107,2027-01-01,2027-12-31,26608.72,2280
CTR-01064,ACC-00492,2027-01-01,2027-12-31,133397.87,10500
CTR-01065,ACC-00187,2027-01-01,2027-12-31,68279.03,5030
CTR-01066,ACC-00552,2027-01-01,2027-12-31,142798.4,12680
CTR-01067,ACC-00277,2027-01-01,2027-12-31,30761.89,2050
CTR-01068,ACC-00033,2027-01-01,2027-12-31,105609.5,7290
CTR-01069,ACC-00534,2027-01-01,2027-12-31,96124.59,7540
CTR-01070,ACC-00063,2027-01-01,2027-12-31,151338.74,12990
CTR-01071,ACC-00746,2027-01-01,2027-12-31,30697.75,2490
CTR-01072,ACC-00690,2027-01-01,2027-12-31,254843.97,18740
CTR-01073,ACC-00859,2027-01-01,2027-12-31,129764.91,10540
CTR-01074,ACC-00686,2027-01-01,2027-12-31,283365.39,26910
CTR-01075,ACC-00430,2027-01-01,2027-12-31,161117.21,11660
CTR-01076,ACC-00874,2027-01-01,2027-12-31,112077.06,7680
CTR-01077,ACC-00763,2027-01-01,2027-12-31,57843.65,4930
CTR-01078,ACC-00036,2027-01-01,2027-12-31,53800.03,4050
CTR-01079,ACC-00517,2027-01-01,2027-12-31,52937.17,4200
CTR-01080,ACC-00933,2027-01-01,2027-12-31,158426.19,10580
CTR-01081,ACC-00639,2027-01-01,2027-12-31,27497.09,2410
CTR-01082,ACC-00527,2027-01-01,2027-12-31,101140.46,8360
CTR-01083,ACC-00164,2027-01-01,2027-12-31,130882.45,11740
CTR-01084,ACC-00797,2027-01-01,2027-12-31,60293.0,5640
CTR-01085,ACC-00166,2027-01-01,2027-12-31,29646.25,2160
CTR-01086,ACC-00333,2027-01-01,2027-12-31,116619.77,10770
CTR-01087,ACC-00550,2027-01-01,2027-12-31,45383.25,2790
CTR-01088,ACC-00819,2027-01-01,2027-12-31,158561.62,14410
CTR-01089,ACC-00554,2027-01-01,2027-12-31,28522.23,2130
CTR-01090,ACC-00138,2027-01-01,2027-12-31,212497.41,17560
CTR-01091,ACC-00494,2027-01-01,2027-12-31,40662.37,3070
CTR-01092,ACC-00247,2027-01-01,2027-12-31,124874.58,10120
CTR-01093,ACC-00293,2027-01-01,2027-12-31,261905.09,17380
CTR-01094,ACC-00789,2027-01-01,2027-12-31,71587.94,4920
CTR-01095,ACC-00354,2027-01-01,2027-12-31,97591.44,7190
CTR-01096,ACC-00167,2027-01-01,2027-12-31,116175.64,9350
CTR-01097,ACC-00399,2027-01-01,2027-12-31,244723.12,19350
CTR-01098,ACC-00518,2027-01-01,2027-12-31,55317.14,4800
CTR-01099,ACC-00691,2027-01-01,2027-12-31,58317.41,4470
CTR-01100,ACC-00792,2027-01-01,2027-12-31,75107.43,6470
CTR-01101,ACC-00644,2027-01-01,2027-12-31,396906.26,35180
CTR-01102,ACC-00868,2027-01-01,2027-12-31,77970.25,6270
CTR-01103,ACC-00685,2027-01-01,2027-12-31,102046.52,7750
CTR-01104,ACC-00695,2027-01-01,2027-12-31,87066.74,5940
CTR-01105,ACC-00431,2027-01-01,2027-12-31,53270.88,4500
CTR-01106,ACC-00176,2027-01-01,2027-12-31,114754.55,7020
CTR-01107,ACC-00239,2027-01-01,2027-12-31,136759.96,10800
CTR-01108,ACC-00221,2027-01-01,2027-12-31,86921.67,5260
CTR-01109,ACC-00040,2027-01-01,2027-12-31,143538.87,12520
CTR-01110,ACC-00246,2027-01-01,2027-12-31,22131.17,1960
CTR-01111,ACC-00464,2027-01-01,2027-12-31,79426.16,6690
CTR-01112,ACC-00325,2027-01-01,2027-12-31,52422.75,3690
CTR-01113,ACC-00656,2027-01-01,2027-12-31,158201.43,10650
CTR-01114,ACC-00184,2027-01-01,2027-12-31,111667.25,9160
CTR-01115,ACC-00888,2027-01-01,2027-12-31,78654.61,6680
CTR-01116,ACC-00612,2027-01-01,2027-12-31,103910.98,7890
CTR-01117,ACC-00075,2027-01-01,2027-12-31,70808.58,6540
CTR-01118,ACC-00587,2027-01-01,2027-12-31,35402.73,2980
CTR-01119,ACC-00860,2027-01-01,2027-12-31,163049.28,11610
CTR-01120,ACC-00467,2027-01-01,2027-12-31,65014.21,4120
CTR-01121,ACC-00076,2027-01-01,2027-12-31,167778.27,14450
CTR-01122,ACC-00477,2027-01-01,2027-12-31,18579.46,1520
CTR-01123,ACC-00276,2027-01-01,2027-12-31,111343.41,7400
CTR-01124,ACC-00226,2027-01-01,2027-12-31,158780.04,15240
CTR-01125,ACC-00057,2027-01-01,2027-12-31,21575.61,1730
CTR-01126,ACC-00461,2027-01-01,2027-12-31,243329.47,17960
CTR-01127,ACC-00655,2027-01-01,2027-12-31,95632.99,6890
CTR-01128,ACC-00426,2027-01-01,2027-12-31,44341.55,2990
CTR-01129,ACC-00381,2027-01-01,2027-12-31,58132.64,3690
CTR-01130,ACC-00346,2027-01-01,2027-12-31,179489.93,14080
CTR-01131,ACC-00173,2027-01-01,2027-12-31,98285.69,8440
CTR-01132,ACC-00282,2027-01-01,2027-12-31,58979.87,4460
CTR-01133,ACC-00648,2027-01-01,2027-12-31,44980.01,3180
CTR-01134,ACC-00065,2027-01-01,2027-12-31,43118.44,2740
CTR-01135,ACC-00870,2027-01-01,2027-12-31,83238.07,7730
CTR-01136,ACC-00898,2027-01-01,2027-12-31,199031.32,11930
CTR-01137,ACC-00248,2027-01-01,2027-12-31,26569.78,2130
CTR-01138,ACC-00406,2027-01-01,2027-12-31,97619.73,8360
CTR-01139,ACC-00943,2027-01-01,2027-12-31,436694.36,36770
CTR-01140,ACC-00828,2027-01-01,2027-12-31,46727.15,4360
CTR-01141,ACC-00352,2027-01-01,2027-12-31,132746.1,9920
CTR-01142,ACC-00544,2027-01-01,2027-12-31,44324.98,3670
CTR-01143,ACC-00433,2027-01-01,2027-12-31,116762.84,7480
CTR-01144,ACC-00942,2027-01-01,2027-12-31,100554.38,8240
CTR-01145,ACC-00833,2027-01-01,2027-12-31,30697.26,2350
CTR-01146,ACC-00335,2027-01-01,2027-12-31,54584.9,4360
CTR-01147,ACC-00776,2027-01-01,2027-12-31,54573.19,4500
CTR-01148,ACC-00203,2027-01-01,2027-12-31,107921.94,9630
CTR-01149,ACC-00771,2027-01-01,2027-12-31,100183.81,9110
CTR-01150,ACC-00415,2027-01-01,2027-12-31,160590.84,13260
CTR-01151,ACC-00882,2026-06-24,2027-05-31,135205.03,14416
CTR-01152,ACC-00011,2026-06-25,2027-05-31,70660.27,6515
CTR-01153,ACC-00127,2026-06-21,2027-05-31,115602.47,10906
CTR-01154,ACC-00054,2026-06-01,2027-05-31,242244.69,16738
CTR-01155,ACC-00305,2026-06-11,2027-05-31,172112.38,11846
CTR-01156,ACC-00960,2026-06-08,2027-05-31,358953.48,34340
CTR-01157,ACC-00071,2026-06-27,2027-05-31,59142.64,3863
CTR-01158,ACC-00924,2026-06-20,2027-05-31,50792.97,4088
CTR-01159,ACC-00051,2026-06-11,2027-05-31,41982.79,4133
CTR-01160,ACC-00589,2026-06-05,2027-05-31,112071.53,11818
